"","name","key","decimalLatitude","decimalLongitude","issues","tmean1","tmean2","tmean3","tmean4","tmean5","tmean6","tmean7","tmean8","tmean9","tmean10","tmean11","tmean12"
"36","Tetrastylidium grandifolium",1089077259,-24.883333,-47.916667,"gass84",259,259,250,225,197,183,177,189,201,218,233,248
"38","Tetrastylidium grandifolium",1090508768,-15.221944,-39.056667,"gass84",256,257,253,243,230,223,227,236,240,245,252,245
"39","Tetrastylidium grandifolium",1087630341,-16.411306,-40.047361,"gass84",230,230,227,214,200,188,185,192,210,215,219,222
"40","Tetrastylidium grandifolium",1090582262,-25.0147,-47.9267,"gass84",266,266,256,232,204,190,184,196,207,225,240,254
"41","Tetrastylidium grandifolium",1123798614,-19.9075,-40.553056,"gass84",231,230,219,202,188,181,185,191,201,210,218,210
"42","Tetrastylidium grandifolium",1090486626,-15.158056,-39.528611,"gass84",246,247,243,234,220,211,213,221,228,235,240,237
"43","Tetrastylidium grandifolium",1123791718,-19.922222,-40.589167,"gass84",231,230,219,201,187,180,184,191,202,210,219,210
"44","Tetrastylidium grandifolium",1123794536,-19.971389,-40.530278,"gass84",238,237,226,209,196,187,191,197,207,216,225,217
"45","Tetrastylidium grandifolium",1123793001,-19.847222,-40.548333,"gass84",226,225,213,196,182,175,180,187,197,205,213,205
"46","Tetrastylidium grandifolium",1090593061,-22.9028,-43.2075,"gass84",262,262,253,237,219,211,207,210,217,227,239,246
"47","Tetrastylidium grandifolium",1090471224,-14.735,-39.696111,"gass84",225,226,222,214,200,191,191,198,206,213,217,217
"48","Tetrastylidium grandifolium",1931352446,-14.735,-39.6961,"gass84",225,226,222,214,200,191,191,198,206,213,217,217
"49","Tetrastylidium grandifolium",1094757479,-15.166667,-39.583333,"gass84,txmatfuz",238,239,235,226,211,203,204,212,220,227,232,229
"50","Tetrastylidium grandifolium",1123791044,-19.931111,-40.683611,"gass84",229,228,215,198,184,177,182,189,200,208,217,207
"51","Tetrastylidium grandifolium",1086933003,-23.311111,-44.812222,"gass84",227,229,223,204,183,169,163,173,186,197,206,217
"52","Tetrastylidium grandifolium",1095364077,-24.6,-47.866667,"gass84",258,258,250,226,199,185,177,189,200,216,230,246
"53","Tetrastylidium grandifolium",1087659785,-24.608333,-47.885,"gass84",260,260,251,228,200,186,179,190,203,218,233,249
"54","Tetrastylidium grandifolium",1090579856,-24.608333,-47.876944,"gass84",260,260,251,228,200,186,179,190,203,218,233,249
"55","Tetrastylidium grandifolium",1090582267,-24.3878,-47.9256,"gass84",262,262,253,228,202,187,181,193,205,222,236,251
"56","Tetrastylidium grandifolium",1234541485,-24.622917,-47.88775,"gass84",260,260,251,228,200,186,179,190,203,218,233,249
"57","Tetrastylidium grandifolium",1090455634,-16.133333,-39.25,"gass84",252,254,252,243,232,222,218,222,233,240,247,247
"58","Tetrastylidium grandifolium",1928542083,-16.13,-39.25,"gass84",252,254,252,243,232,222,218,222,233,240,247,247
"59","Tetrastylidium grandifolium",1260571336,-16.13333,-39.25,"gass84",252,254,252,243,232,222,218,222,233,240,247,247
"60","Tetrastylidium grandifolium",1090450864,-14.416667,-39.016667,"gass84",256,258,256,249,238,228,227,239,243,243,248,250
"61","Tetrastylidium grandifolium",1928857307,-14.4231,-39.0617,"",253,254,252,245,234,224,224,236,239,239,244,246
"62","Tetrastylidium grandifolium",1213641705,-25.31,-48.33,"gass84",260,259,245,219,193,180,180,186,201,217,235,242
"63","Tetrastylidium grandifolium",1928617201,-19.67,-41.83,"gass84",254,253,242,225,207,196,201,214,227,239,244,237
"64","Tetrastylidium grandifolium",1927796914,-15.114892,-39.120249,"cdround",254,256,252,242,230,222,228,237,240,244,250,244
"65","Tetrastylidium grandifolium",1929341436,-17.3448603941362,-39.2204967846911,"cdrep",265,264,257,247,237,226,224,230,243,245,256,252
"66","Tetrastylidium grandifolium",1095185686,-14.797045,-39.074387,"gass84",259,260,256,247,236,227,235,246,246,246,252,250
"67","Tetrastylidium grandifolium",1213641679,-25.43,-48.71,"gass84",257,255,240,211,178,164,165,177,194,216,233,244
"68","Tetrastylidium grandifolium",1928346139,-16.4534421797808,-39.0642869012885,"cdrep",257,258,255,247,236,225,222,226,237,243,251,250
"69","Tetrastylidium grandifolium",1929741501,-25.3107843549497,-48.3294308539011,"cdrep",260,259,245,219,193,180,180,186,201,217,235,242
"70","Tetrastylidium grandifolium",1931092596,-25.28,-48.32,"gass84",258,258,244,218,191,177,177,184,199,216,234,242
"71","Tetrastylidium grandifolium",1228633466,-22,-42.5,"gass84",240,237,222,201,182,175,179,188,203,216,224,216
"72","Tetrastylidium grandifolium",1228231919,-18,-44,"gass84",222,217,204,190,174,167,174,188,203,209,209,200
"73","Tetrastylidium grandifolium",1228296278,-10.8339,-52.8731,"gass84",253,256,257,258,251,239,243,253,260,262,259,258
"74","Tetrastylidium grandifolium",1228316143,-9.1839,-74.14,"gass84",267,263,263,263,261,254,253,262,267,269,268,268
"75","Tetrastylidium grandifolium",1234546365,-23.360372,-45.109914,"gass84",203,205,198,180,159,145,139,150,163,174,183,194
"76","Tetrastylidium grandifolium",1930792546,-22.9069598238154,-43.2076685470805,"cdrep",262,262,253,237,219,211,207,210,217,227,239,246
"77","Tetrastylidium grandifolium",1090521605,-16.333333,-39.133333,"gass84,txmatfuz",253,255,252,244,232,222,219,223,234,240,247,247
"78","Tetrastylidium grandifolium",1089106398,-23.366667,-45.084167,"gass84",203,205,198,180,159,145,139,150,163,174,183,194
"79","Tetrastylidium grandifolium",1228231297,-11,-42,"gass84",250,251,245,242,231,223,222,232,248,258,252,246
