"","name","key","decimalLatitude","decimalLongitude","issues","tmean1","tmean2","tmean3","tmean4","tmean5","tmean6","tmean7","tmean8","tmean9","tmean10","tmean11","tmean12"
"1","Siparuna reginae",1806845522,-19.151398,-40.067411,"gass84",264,264,255,242,228,218,218,223,232,242,252,246
"2","Siparuna reginae",1987022098,-5.58,-43.2,"gass84",262,260,261,259,258,257,262,275,284,284,279,270
"3","Siparuna reginae",2013909176,-19.6625,-43.255556,"cdround,gass84",218,218,210,192,173,162,160,173,189,201,207,206
"4","Siparuna reginae",1944978198,-14.219722,-39.240278,"gass84",246,248,246,238,227,217,215,224,230,233,238,241
"5","Siparuna reginae",1424500207,-3.271944,-51.761667,"cdround,gass84",255,254,256,257,257,256,257,262,266,267,265,260
"6","Siparuna reginae",1262199357,-6.265,-73.91,"gass84",270,268,266,264,262,258,254,264,269,272,268,269
"7","Siparuna reginae",1944981805,-16.560278,-39.420278,"gass84",259,261,260,250,239,226,221,224,239,243,250,255
"8","Siparuna reginae",1324649830,-2.87,-69.78,"gass84",259,260,260,259,256,252,250,257,260,262,264,262
"9","Siparuna reginae",1324649774,-2.95,-69.84,"gass84",259,259,259,259,256,252,250,257,259,261,264,261
"10","Siparuna reginae",1324649814,-2.92,-69.78,"gass84",257,257,258,258,254,251,249,255,258,261,263,260
"11","Siparuna reginae",1424429941,-16.419167,-39.202222,"cdround,gass84",257,259,257,247,237,225,222,226,238,243,251,252
"12","Siparuna reginae",1930996672,-2.10752450865387,-56.4878893847276,"cdrep",268,269,270,270,270,271,276,281,285,285,279,275
"13","Siparuna reginae",1096931946,-19.224406,-40.319884,"gass84",260,261,256,242,228,217,215,220,228,238,246,245
"14","Siparuna reginae",1147302907,-4.91,-73.76,"gass84",269,270,269,268,267,264,257,265,270,273,272,270
"15","Siparuna reginae",1213516295,-19.396361,-43.402056,"gass84",233,232,223,206,187,175,177,189,206,218,222,219
"16","Siparuna reginae",1123829484,-19.401917,-40.718556,"gass84",259,260,251,235,221,212,214,220,231,240,247,242
"17","Siparuna reginae",1213516199,-1.733333,-52.233333,"gass84",263,265,266,267,267,267,273,276,279,278,275,270
"18","Siparuna reginae",1096933465,-19.1512,-40.070422,"gass84",264,264,255,242,228,218,218,223,232,242,252,246
"19","Siparuna reginae",1300283785,-22.532222,-42.346111,"gass84",258,259,253,236,218,206,203,208,217,227,237,245
"20","Siparuna reginae",1261011282,-1.06666,-77.51666,"gass84",241,241,241,238,237,233,231,237,243,244,244,245
"21","Siparuna reginae",1424442843,-20.128611,-40.555556,"cdround,gass84",237,236,224,207,193,186,190,196,206,215,224,215
"22","Siparuna reginae",768770574,-4.09,-70.03,"gass84",261,261,262,260,257,253,250,258,260,264,265,261
"23","Siparuna reginae",1123809398,-19.348333,-40.551111,"gass84",256,257,250,235,221,211,211,217,227,235,243,240
"24","Siparuna reginae",1424442841,-19.348055,-40.550833,"cdround,gass84",256,257,250,235,221,211,211,217,227,235,243,240
"25","Siparuna reginae",1424247802,-22.516667,-42.333333,"cdround,gass84",258,259,253,237,219,207,204,208,217,228,237,245
"26","Siparuna reginae",1090499665,-14.705833,-39.603333,"gass84",224,225,222,213,200,191,191,199,206,212,217,216
"27","Siparuna reginae",1424060462,-8.75,-54.75,"gass84,rdatm",234,235,245,247,247,236,241,248,252,251,247,243
"28","Siparuna reginae",1456316541,3.18,-56.59,"gass84",254,255,258,260,258,258,261,266,274,276,270,262
"29","Siparuna reginae",1260577525,3.180278,-56.5925,"cdround,gass84",254,255,258,260,258,258,261,266,274,276,270,262
"30","Siparuna reginae",1424018078,-9.248055,-35.791667,"cdround,gass84",243,243,242,237,227,216,210,211,220,230,238,241
"31","Siparuna reginae",1930414509,-7.4728,-72.8214,"gass84",258,256,255,253,250,243,240,251,257,259,258,258
